Module,Address,Function,FunctionDec
user32.dll,75ABC4D0,IsDlgButtonChecked,
user32.dll,75ABC500,SetThreadDpiAwarenessContext,
user32.dll,75ABC590,AdjustWindowRect,
user32.dll,75ABC5D0,SetProcessDPIAware,
user32.dll,75ABC600,CreateDialogParamA,
user32.dll,75ABC6B0,GetClipboardSequenceNumber,
user32.dll,75ABC6D0,SetClassLongA,
user32.dll,75ABC730,GetDialogBaseUnits,
user32.dll,75ABC750,LoadMenuA,
user32.dll,75ABC830,GetDisplayConfigBufferSizes,
user32.dll,75ABC880,RegisterDeviceNotificationW,
user32.dll,75ABC8D0,CheckDlgButton,
user32.dll,75ABC910,CreateMenu,
user32.dll,75ABC9D0,SetMenu,
user32.dll,75ABC9F0,GetClipboardOwner,
user32.dll,75ABCA10,UnregisterDeviceNotification,
user32.dll,75ABCB00,UnregisterPowerSettingNotification,
user32.dll,75ABCB20,SetCaretBlinkTime,
user32.dll,75ABCB40,CharLowerBuffW,
user32.dll,75ABCB60,ChangeClipboardChain,
user32.dll,75ABCB90,ScrollDC,
user32.dll,75ABCBC0,GetUserObjectInformationA,
user32.dll,75ABCC00,SetClipboardViewer,
user32.dll,75ABCC20,Ordinal#2597,
user32.dll,75ABCC40,CreatePopupMenu,
user32.dll,75ABCC50,EmptyClipboard,
user32.dll,75ABCC70,CreateDialogIndirectParamA,
user32.dll,75ABCCA0,PrivateRegisterICSProc,
user32.dll,75ABCCD0,RegisterShellHookWindow,
user32.dll,75ABCCF0,CountClipboardFormats,
user32.dll,75ABCD10,IsHungAppWindow,
user32.dll,75ABCD30,ShowOwnedPopups,
user32.dll,75ABCD50,SetWindowContextHelpId,
user32.dll,75ABCD70,CharUpperA,
user32.dll,75ABCD90,DeregisterShellHookWindow,
user32.dll,75ABCDF0,GetNextDlgTabItem,
user32.dll,75ABCF60,CreateDialogIndirectParamW,
user32.dll,75ABCF90,DrawTextW,
user32.dll,75ABD030,DrawTextExW,
user32.dll,75ABDBC0,CreateDialogIndirectParamAorW,
user32.dll,75ABDCF0,GetSysColor,
user32.dll,75ABE5C0,AdjustWindowRectEx,
user32.dll,75ABE790,InflateRect,
user32.dll,75ABF000,GetClassInfoW,
user32.dll,75ABF050,RegisterClassExW,
user32.dll,75ABFFE0,GetClassInfoExW,
user32.dll,75AC0130,UnregisterClassW,
user32.dll,75AC0240,RegisterClassW,
user32.dll,75AC0290,CreateWindowExW,
user32.dll,75AC1450,IntersectRect,
user32.dll,75AC14C0,LoadMenuW,
user32.dll,75AC1500,LoadMenuIndirectW,
user32.dll,75AC1500,LoadMenuIndirectA,
user32.dll,75AC16A0,MonitorFromPoint,
user32.dll,75AC1850,DestroyAcceleratorTable,
user32.dll,75AC1B30,LoadAcceleratorsW,
user32.dll,75AC21A0,LoadImageW,
user32.dll,75AC36D0,LoadCursorW,
user32.dll,75AC3740,EnumThreadWindows,
user32.dll,75AC3770,GetMonitorInfoW,
user32.dll,75AC44A0,EnumChildWindows,
user32.dll,75AC5240,GetMenu,
user32.dll,75AC52D0,UpdateWindow,
user32.dll,75AC5600,MapWindowPoints,
user32.dll,75AC56C0,IsWindowEnabled,
user32.dll,75AC5710,GetSystemMetrics,
user32.dll,75AC5830,GetWindowRect,
user32.dll,75AC59C0,SystemParametersInfoW,
user32.dll,75AC5A60,GetWindowLongA,
user32.dll,75AC5AB0,GetClientRect,
user32.dll,75AC5C80,GetWindowInfo,
user32.dll,75AC6040,GetAppCompatFlags2,
user32.dll,75AC60B0,GetDpiForSystem,
user32.dll,75AC6140,IsThreadDesktopComposited,
user32.dll,75AC61E0,CallWindowProcW,
user32.dll,75AC6210,SetWindowLongW,
user32.dll,75AC6230,IsWindowVisible,
user32.dll,75AC6280,PostMessageW,
user32.dll,75AC6330,IsZoomed,
user32.dll,75AC64A0,IsWindowInDestroy,
user32.dll,75AC64D0,SendMessageW,
user32.dll,75AC6560,IsIconic,
user32.dll,75AC6690,DispatchMessageW,
user32.dll,75AC6D50,IsWindowUnicode,
user32.dll,75AC6DB0,GetSystemMetricsForDpi,
user32.dll,75AC7A90,GetClassLongW,
user32.dll,75AC8560,IsChild,
user32.dll,75AC88C0,GetParent,
user32.dll,75AC9600,GetWindowLongW,
user32.dll,75AC9C70,ScreenToClient,
user32.dll,75AC9EB0,IsServerSideWindow,
user32.dll,75AC9EE0,GetDlgCtrlID,
user32.dll,75ACA030,GetDlgItem,
user32.dll,75ACA1A0,MonitorFromWindow,
user32.dll,75ACA5C0,Ordinal#2707,
user32.dll,75ACA9E0,IsWindowRedirectedForPrint,
user32.dll,75ACAA80,IsDialogMessageW,
user32.dll,75ACACC0,CallMsgFilterW,
user32.dll,75ACAD60,GetDesktopWindow,
user32.dll,75ACAE10,GetWindowTextW,
user32.dll,75ACB0C0,IsWindow,
user32.dll,75ACB200,TranslateMessage,
user32.dll,75ACB2D0,GetWindowRgnBox,
user32.dll,75ACB500,GetWindowTextLengthW,
user32.dll,75ACB550,SetWindowTextW,
user32.dll,75ACB600,OffsetRect,
user32.dll,75ACB630,Ordinal#2635,
user32.dll,75ACB6A0,GetWindowThreadProcessId,
user32.dll,75ACB7B0,Ordinal#2536,
user32.dll,75ACBA80,SendDlgItemMessageW,
user32.dll,75ACBD20,Ordinal#2573,
user32.dll,75ACBDB0,PostThreadMessageW,
user32.dll,75ACBE80,SendMessageTimeoutW,
user32.dll,75ACBFA0,Ordinal#2712,
user32.dll,75ACC190,GetQueueStatus,
user32.dll,75ACC210,CallNextHookEx,
user32.dll,75ACC3E0,GetMessageW,
user32.dll,75ACC450,PeekMessageW,
user32.dll,75ACCCE0,GetAppCompatFlags,
user32.dll,75ACCD30,GetWindow,
user32.dll,75ACCE20,GetPropW,
user32.dll,75ACCED0,MsgWaitForMultipleObjects,
user32.dll,75ACCF00,MsgWaitForMultipleObjectsEx,
user32.dll,75ACD030,GetKeyState,
user32.dll,75ACD0E0,CheckDBCSEnabledExt,
user32.dll,75ACD100,CopyRect,
user32.dll,75ACD130,IsProcessDPIAware,
user32.dll,75ACD7C0,SetProcessDpiAwarenessInternal,
user32.dll,75ACD810,User32InitializeImmEntryTable,
user32.dll,75ACD8F0,OptionalHeader.AddressOfEntryPoint,
user32.dll,75ACD8F0,UserClientDllInitialize,
user32.dll,75ACF1E0,SetProcessDpiAwarenessContext,
user32.dll,75ACF2D0,IsRectEmpty,
user32.dll,75ACF300,ReleaseDC,
user32.dll,75ACF340,RegisterClipboardFormatA,
user32.dll,75ACF340,RegisterWindowMessageA,
user32.dll,75ACF610,IsWinEventHookInstalled,
user32.dll,75ACF660,NotifyWinEvent,
user32.dll,75ACF730,EqualRect,
user32.dll,75ACF770,SetRect,
user32.dll,75ACF7B0,GetThreadDpiAwarenessContext,
user32.dll,75ACF850,InSendMessageEx,
user32.dll,75ACF8D0,GetFocus,
user32.dll,75ACF8E0,SetTimer,
user32.dll,75ACF960,GetDC,
user32.dll,75ACFA30,GetClipboardFormatNameA,
user32.dll,75ACFAB0,WCSToMBEx,
user32.dll,75ACFB80,RemovePropW,
user32.dll,75ACFC90,SetRectEmpty,
user32.dll,75ACFCB0,LoadStringW,
user32.dll,75ACFCE0,SetPropW,
user32.dll,75ACFE20,GetCapture,
user32.dll,75ACFF30,ClientThreadSetup,
user32.dll,75AD0130,GetClassNameW,
user32.dll,75AD0240,GetKeyboardLayout,
user32.dll,75AD0620,RegisterWindowMessageW,
user32.dll,75AD0620,RegisterClipboardFormatW,
user32.dll,75AD0650,FindWindowW,
user32.dll,75AD06E0,GetIconInfo,
user32.dll,75AD0790,GetSysColorBrush,
user32.dll,75AD07F0,RealGetWindowClassW,
user32.dll,75AD0850,SystemParametersInfoForDpi,
user32.dll,75AD0980,EnumDisplaySettingsW,
user32.dll,75AD09B0,EnumDisplaySettingsExW,
user32.dll,75AD0B60,SetWindowCompositionAttribute,
user32.dll,75AD0B90,InitializeLpkHooks,
user32.dll,75AD0C00,CharUpperW,
user32.dll,75AD0C20,EnableWindow,
user32.dll,75AD0C40,EnumDisplayDevicesW,
user32.dll,75AD0D10,SetWinEventHook,
user32.dll,75AD0DE0,DestroyIcon,
user32.dll,75AD0DE0,DestroyCursor,
user32.dll,75AD0E80,SendMessageCallbackW,
user32.dll,75AD0F30,SendNotifyMessageW,
user32.dll,75AD1060,Ordinal#2613,
user32.dll,75AD1070,IsImmersiveProcess,
user32.dll,75AD10A0,Ordinal#2582,
user32.dll,75AD10C0,LoadCursorA,
user32.dll,75AD11C0,GetDpiForMonitorInternal,
user32.dll,75AD11F0,GetMessagePos,
user32.dll,75AD1200,DisplayConfigGetDeviceInfo,
user32.dll,75AD1220,GetMessageTime,
user32.dll,75AD1280,LoadIconW,
user32.dll,75AD12B0,IsGUIThread,
user32.dll,75AD12F0,GetShellWindow,
user32.dll,75AD1350,SetParent,
user32.dll,75AD1380,RegisterPowerSettingNotification,
user32.dll,75AD13D0,ChangeWindowMessageFilter,
user32.dll,75AD13F0,SetWindowsHookExW,
user32.dll,75AD1420,GetMessageExtraInfo,
user32.dll,75AD1430,UnhookWindowsHookEx,
user32.dll,75AD1450,GetClipboardFormatNameW,
user32.dll,75AD1470,SetForegroundWindow,
user32.dll,75AD1490,RegisterDeviceNotificationA,
user32.dll,75AD1540,GetKeyboardLayoutNameW,
user32.dll,75AD1570,GetShellChangeNotifyWindow,
user32.dll,75AD15E0,Ordinal#2713,
user32.dll,75AD1600,PostQuitMessage,
user32.dll,75AD1620,Ordinal#2612,
user32.dll,75AD1B20,RemoveClipboardFormatListener,
user32.dll,75AD1B40,GetCursorFrameInfo,
user32.dll,75AD1BC0,AddClipboardFormatListener,
user32.dll,75AD1C84,SetThreadDesktop,
user32.dll,75AD1C90,ActivateKeyboardLayout,
user32.dll,75AD1C9C,SetCursor,
user32.dll,75AD1CA8,GetOpenClipboardWindow,
user32.dll,75AD2020,Ordinal#2509,
user32.dll,75AD2030,Ordinal#2588,
user32.dll,75AD2040,AddVisualIdentifier,
user32.dll,75AD2050,AttachThreadInput,
user32.dll,75AD2060,Ordinal#2616,
user32.dll,75AD2070,BeginPaint,
user32.dll,75AD2080,BlockInput,
user32.dll,75AD2090,Ordinal#2708,
user32.dll,75AD20A0,CalcMenuBar,
user32.dll,75AD20B0,CalculatePopupWindowPosition,
user32.dll,75AD20C0,Ordinal#2533,
user32.dll,75AD20D0,ChangeWindowMessageFilterEx,
user32.dll,75AD20E0,CheckProcessForClipboardAccess,
user32.dll,75AD20F0,CheckProcessSession,
user32.dll,75AD2100,CheckWindowThreadDesktop,
user32.dll,75AD2110,ChildWindowFromPointEx,
user32.dll,75AD2120,Ordinal#2563,
user32.dll,75AD2130,ClipCursor,
user32.dll,75AD2140,CloseDesktop,
user32.dll,75AD2150,CloseWindowStation,
user32.dll,75AD2160,Ordinal#2550,
user32.dll,75AD2170,Ordinal#2610,
user32.dll,75AD2180,Ordinal#2647,
user32.dll,75AD2190,Ordinal#2638,
user32.dll,75AD21A0,Ordinal#2621,
user32.dll,75AD21B0,ControlMagnification,
user32.dll,75AD21C0,CopyAcceleratorTableW,
user32.dll,75AD21D0,CreateAcceleratorTableW,
user32.dll,75AD21E0,Ordinal#2654,
user32.dll,75AD21F0,Ordinal#2633,
user32.dll,75AD2200,CreateDCompositionHwndTarget,
user32.dll,75AD2210,Ordinal#2628,
user32.dll,75AD2220,Ordinal#2644,
user32.dll,75AD2230,Ordinal#2516,
user32.dll,75AD2240,DelegateInput,
user32.dll,75AD2250,DeleteMenu,
user32.dll,75AD2260,Ordinal#2629,
user32.dll,75AD2270,Ordinal#2655,
user32.dll,75AD2280,Ordinal#2648,
user32.dll,75AD2290,DestroyDCompositionHwndTarget,
user32.dll,75AD22A0,DestroyMenu,
user32.dll,75AD22B0,RemoveInjectionDevice,
user32.dll,75AD22B0,DestroySyntheticPointerDevice,
user32.dll,75AD22C0,DestroyWindow,
user32.dll,75AD22D0,Ordinal#2529,
user32.dll,75AD22E0,DoSoundConnect,
user32.dll,75AD22F0,DoSoundDisconnect,
user32.dll,75AD2300,Ordinal#2651,
user32.dll,75AD2310,DragDetect,
user32.dll,75AD2320,DragObject,
user32.dll,75AD2330,DrawAnimatedRects,
user32.dll,75AD2340,DwmGetRemoteSessionOcclusionEvent,
user32.dll,75AD2350,DwmGetRemoteSessionOcclusionState,
user32.dll,75AD2360,DwmKernelShutdown,
user32.dll,75AD2370,DwmKernelStartup,
user32.dll,75AD2380,DwmValidateWindow,
user32.dll,75AD2390,Ordinal#2704,
user32.dll,75AD23A0,EnableMouseInPointer,
user32.dll,75AD23B0,Ordinal#2656,
user32.dll,75AD23C0,Ordinal#2519,
user32.dll,75AD23D0,EnableNonClientDpiScaling,
user32.dll,75AD23E0,EnableOneCoreTransformMode,
user32.dll,75AD23F0,Ordinal#2615,
user32.dll,75AD2400,Ordinal#2606,
user32.dll,75AD2410,Ordinal#2544,
user32.dll,75AD2420,Ordinal#2709,
user32.dll,75AD2430,Ordinal#2631,
user32.dll,75AD2440,Ordinal#2611,
user32.dll,75AD2450,EndDeferWindowPosEx,
user32.dll,75AD2460,EndMenu,
user32.dll,75AD2470,EndPaint,
user32.dll,75AD2480,EnumDisplayMonitors,
user32.dll,75AD2490,ExcludeUpdateRgn,
user32.dll,75AD24A0,FlashWindowEx,
user32.dll,75AD24B0,Ordinal#2642,
user32.dll,75AD24C0,FrostCrashedWindow,
user32.dll,75AD24D0,Ordinal#2711,
user32.dll,75AD24E0,GetAncestor,
user32.dll,75AD24F0,GetAutoRotationState,
user32.dll,75AD2500,GetCIMSSM,
user32.dll,75AD2510,GetCaretBlinkTime,
user32.dll,75AD2520,GetCaretPos,
user32.dll,75AD2530,GetClipCursor,
user32.dll,75AD2540,GetClipboardAccessToken,
user32.dll,75AD2550,GetComboBoxInfo,
user32.dll,75AD2560,GetCurrentInputMessageSource,
user32.dll,75AD2570,GetCursor,
user32.dll,75AD2580,GetCursorInfo,
user32.dll,75AD2590,GetDCEx,
user32.dll,75AD25A0,GetDesktopID,
user32.dll,75AD25B0,GetDisplayAutoRotationPreferences,
user32.dll,75AD25C0,Ordinal#2512,
user32.dll,75AD25D0,GetDoubleClickTime,
user32.dll,75AD25E0,GetExtendedPointerDeviceProperty,
user32.dll,75AD25F0,GetForegroundWindow,
user32.dll,75AD2600,GetGUIThreadInfo,
user32.dll,75AD2610,GetGestureConfig,
user32.dll,75AD2620,GetGuiResources,
user32.dll,75AD2630,Ordinal#2650,
user32.dll,75AD2640,GetInputLocaleInfo,
user32.dll,75AD2650,Ordinal#2590,
user32.dll,75AD2660,Ordinal#2589,
user32.dll,75AD2670,Ordinal#2609,
user32.dll,75AD2680,GetInternalWindowPos,
user32.dll,75AD2690,GetKeyboardLayoutList,
user32.dll,75AD26A0,GetKeyboardState,
user32.dll,75AD26B0,GetLayeredWindowAttributes,
user32.dll,75AD26C0,GetListBoxInfo,
user32.dll,75AD26D0,GetMagnificationLensCtxInformation,
user32.dll,75AD26E0,GetMenuBarInfo,
user32.dll,75AD26F0,GetMenuItemRect,
user32.dll,75AD2700,GetMouseMovePointsEx,
user32.dll,75AD2710,Ordinal#2559,
user32.dll,75AD2720,Ordinal#2545,
user32.dll,75AD2730,GetPointerCursorId,
user32.dll,75AD2740,GetPointerDevice,
user32.dll,75AD2750,GetPointerDeviceCursors,
user32.dll,75AD2760,GetPointerDeviceInputSpace,
user32.dll,75AD2770,GetPointerDeviceOrientation,
user32.dll,75AD2780,GetPointerDeviceProperties,
user32.dll,75AD2790,GetPointerDeviceRects,
user32.dll,75AD27A0,GetPointerDevices,
user32.dll,75AD27B0,GetPointerFrameTimes,
user32.dll,75AD27C0,GetPointerInputTransform,
user32.dll,75AD27D0,Ordinal#2653,
user32.dll,75AD27E0,GetPointerType,
user32.dll,75AD27F0,Ordinal#2548,
user32.dll,75AD2800,GetProcessUIContextInformation,
user32.dll,75AD2810,GetProcessWindowStation,
user32.dll,75AD2820,Ordinal#2541,
user32.dll,75AD2830,GetRawInputData,
user32.dll,75AD2840,GetRawInputDeviceList,
user32.dll,75AD2850,GetRawPointerDeviceData,
user32.dll,75AD2860,GetRegisteredRawInputDevices,
user32.dll,75AD2870,Ordinal#2614,
user32.dll,75AD2880,GetScrollBarInfo,
user32.dll,75AD2890,GetSystemDpiForProcess,
user32.dll,75AD28A0,GetSystemMenu,
user32.dll,75AD28B0,GetThreadDesktop,
user32.dll,75AD28C0,GetTitleBarInfo,
user32.dll,75AD28D0,GetTopLevelWindow,
user32.dll,75AD28E0,Ordinal#2517,
user32.dll,75AD28F0,Ordinal#2652,
user32.dll,75AD2900,GetUserObjectInformationW,
user32.dll,75AD2910,GetWindowBand,
user32.dll,75AD2920,GetWindowCompositionAttribute,
user32.dll,75AD2930,GetWindowCompositionInfo,
user32.dll,75AD2940,GetWindowDC,
user32.dll,75AD2950,GetWindowDisplayAffinity,
user32.dll,75AD2960,GetWindowFeedbackSetting,
user32.dll,75AD2970,Ordinal#2630,
user32.dll,75AD2980,GetWindowMinimizeRect,
user32.dll,75AD2990,GetWindowPlacement,
user32.dll,75AD29A0,GetWindowProcessHandle,
user32.dll,75AD29B0,GetWindowRgnEx,
user32.dll,75AD29C0,GhostWindowFromHungWindow,
user32.dll,75AD29D0,HandleDelegatedInput,
user32.dll,75AD29E0,Ordinal#2539,
user32.dll,75AD29F0,HiliteMenuItem,
user32.dll,75AD2A00,HungWindowFromGhostWindow,
user32.dll,75AD2A10,ImpersonateDdeClientWindow,
user32.dll,75AD2A20,InheritWindowMonitor,
user32.dll,75AD2A30,InitializeGenericHidInjection,
user32.dll,75AD2A40,InitializeInputDeviceInjection,
user32.dll,75AD2A50,InitializePointerDeviceInjection,
user32.dll,75AD2A60,InitializePointerDeviceInjectionEx,
user32.dll,75AD2A70,InitializeTouchInjection,
user32.dll,75AD2A80,InjectDeviceInput,
user32.dll,75AD2A90,InjectGenericHidInput,
user32.dll,75AD2AA0,InjectKeyboardInput,
user32.dll,75AD2AB0,InjectMouseInput,
user32.dll,75AD2AC0,InjectSyntheticPointerInput,
user32.dll,75AD2AC0,InjectPointerInput,
user32.dll,75AD2AD0,InjectTouchInput,
user32.dll,75AD2AE0,InputSpaceRegionFromPoint,
user32.dll,75AD2AF0,Ordinal#2593,
user32.dll,75AD2B00,InvalidateRect,
user32.dll,75AD2B10,InvalidateRgn,
user32.dll,75AD2B20,Ordinal#2705,
user32.dll,75AD2B30,IsMouseInPointerEnabled,
user32.dll,75AD2B40,Ordinal#2520,
user32.dll,75AD2B50,Ordinal#2703,
user32.dll,75AD2B60,IsOneCoreTransformMode,
user32.dll,75AD2B70,Ordinal#2617,
user32.dll,75AD2B80,IsTopLevelWindow,
user32.dll,75AD2B90,IsTouchWindow,
user32.dll,75AD2BA0,Ordinal#2706,
user32.dll,75AD2BB0,Ordinal#2710,
user32.dll,75AD2BC0,KillTimer,
user32.dll,75AD2BD0,Ordinal#2538,
user32.dll,75AD2BE0,LockWindowStation,
user32.dll,75AD2BF0,LockWindowUpdate,
user32.dll,75AD2C00,LockWorkStation,
user32.dll,75AD2C10,Ordinal#2715,
user32.dll,75AD2C20,LogicalToPhysicalPoint,
user32.dll,75AD2C30,LogicalToPhysicalPointForPerMonitorDPI,
user32.dll,75AD2C40,MapPointsByVisualIdentifier,
user32.dll,75AD2C50,MapVisualRelativePoints,
user32.dll,75AD2C60,MenuItemFromPoint,
user32.dll,75AD2C70,MoveWindow,
user32.dll,75AD2C80,Ordinal#2578,
user32.dll,75AD2C90,OpenInputDesktop,
user32.dll,75AD2CA0,OpenThreadDesktop,
user32.dll,75AD2CB0,PaintMenuBar,
user32.dll,75AD2CC0,PaintMonitor,
user32.dll,75AD2CD0,Ordinal#2716,
user32.dll,75AD2CE0,PhysicalToLogicalPoint,
user32.dll,75AD2CF0,PhysicalToLogicalPointForPerMonitorDPI,
user32.dll,75AD2D00,PrintWindow,
user32.dll,75AD2D10,Ordinal#2608,
user32.dll,75AD2D20,Ordinal#2508,
user32.dll,75AD2D30,Ordinal#2646,
user32.dll,75AD2D40,QueryBSDRWindow,
user32.dll,75AD2D50,QuerySendMessage,
user32.dll,75AD2D60,RIMAddInputObserver,
user32.dll,75AD2D70,RIMAreSiblingDevices,
user32.dll,75AD2D80,RIMDeviceIoControl,
user32.dll,75AD2D90,RIMEnableMonitorMappingForDevice,
user32.dll,75AD2DA0,RIMFreeInputBuffer,
user32.dll,75AD2DB0,RIMGetDevicePreparsedData,
user32.dll,75AD2DC0,RIMGetDevicePreparsedDataLockfree,
user32.dll,75AD2DD0,RIMGetDeviceProperties,
user32.dll,75AD2DE0,RIMGetDevicePropertiesLockfree,
user32.dll,75AD2DF0,RIMGetPhysicalDeviceRect,
user32.dll,75AD2E00,RIMGetSourceProcessId,
user32.dll,75AD2E10,RIMObserveNextInput,
user32.dll,75AD2E20,RIMOnPnpNotification,
user32.dll,75AD2E30,RIMOnTimerNotification,
user32.dll,75AD2E40,RIMQueryDevicePath,
user32.dll,75AD2E50,RIMReadInput,
user32.dll,75AD2E60,RIMRegisterForInput,
user32.dll,75AD2E70,RIMRemoveInputObserver,
user32.dll,75AD2E80,RIMSetExtendedDeviceProperty,
user32.dll,75AD2E90,RIMSetTestModeStatus,
user32.dll,75AD2EA0,RIMUnregisterForInput,
user32.dll,75AD2EB0,RIMUpdateInputObserverRegistration,
user32.dll,75AD2EC0,RealChildWindowFromPoint,
user32.dll,75AD2ED0,RedrawWindow,
user32.dll,75AD2EE0,RegisterBSDRWindow,
user32.dll,75AD2EF0,RegisterDManipHook,
user32.dll,75AD2F00,RegisterErrorReportingDialog,
user32.dll,75AD2F10,RegisterHotKey,
user32.dll,75AD2F20,RegisterPointerDeviceNotifications,
user32.dll,75AD2F30,RegisterRawInputDevices,
user32.dll,75AD2F40,RegisterServicesProcess,
user32.dll,75AD2F50,RegisterSessionPort,
user32.dll,75AD2F60,Ordinal#2542,
user32.dll,75AD2F70,RegisterTasklist,
user32.dll,75AD2F80,RegisterTouchHitTestingWindow,
user32.dll,75AD2F90,Ordinal#2546,
user32.dll,75AD2FA0,ReleaseDwmHitTestWaiters,
user32.dll,75AD2FB0,RemoveMenu,
user32.dll,75AD2FC0,RemoveVisualIdentifier,
user32.dll,75AD2FD0,Ordinal#2626,
user32.dll,75AD2FE0,ResolveDesktopForWOW,
user32.dll,75AD2FF0,Ordinal#2643,
user32.dll,75AD3000,Ordinal#2537,
user32.dll,75AD3010,SendInput,
user32.dll,75AD3020,Ordinal#2591,
user32.dll,75AD3030,Ordinal#2556,
user32.dll,75AD3040,Ordinal#2513,
user32.dll,75AD3050,SetActiveWindow,
user32.dll,75AD3060,Ordinal#2507,
user32.dll,75AD3070,Ordinal#2627,
user32.dll,75AD3080,Ordinal#2522,
user32.dll,75AD3090,Ordinal#2531,
user32.dll,75AD30A0,SetCapture,
user32.dll,75AD30B0,Ordinal#2005,
user32.dll,75AD30C0,SetClassWord,
user32.dll,75AD30D0,SetCoalescableTimer,
user32.dll,75AD30E0,SetCoreWindow,
user32.dll,75AD30F0,Ordinal#2576,
user32.dll,75AD3100,SetCursorContents,
user32.dll,75AD3110,Ordinal#2639,
user32.dll,75AD3120,SetPhysicalCursorPos,
user32.dll,75AD3120,SetCursorPos,
user32.dll,75AD3130,SetDesktopColorTransform,
user32.dll,75AD3140,Ordinal#2658,
user32.dll,75AD3150,SetDialogControlDpiChangeBehavior,
user32.dll,75AD3160,SetDisplayAutoRotationPreferences,
user32.dll,75AD3170,Ordinal#2532,
user32.dll,75AD3180,Ordinal#2511,
user32.dll,75AD3190,SetFeatureReportResponse,
user32.dll,75AD31A0,SetFocus,
user32.dll,75AD31B0,Ordinal#2649,
user32.dll,75AD31C0,SetFullscreenMagnifierOffsetsDWMUpdated,
user32.dll,75AD31D0,SetGestureConfig,
user32.dll,75AD31E0,Ordinal#2586,
user32.dll,75AD31F0,Ordinal#2592,
user32.dll,75AD3200,Ordinal#2594,
user32.dll,75AD3210,SetInternalWindowPos,
user32.dll,75AD3220,SetKeyboardState,
user32.dll,75AD3230,SetLayeredWindowAttributes,
user32.dll,75AD3240,SetMagnificationDesktopMagnifierOffsetsDWMUpdated,
user32.dll,75AD3250,SetMagnificationLensCtxInformation,
user32.dll,75AD3260,SetMenuContextHelpId,
user32.dll,75AD3270,SetMenuDefaultItem,
user32.dll,75AD3280,SetMirrorRendering,
user32.dll,75AD3290,SetPointerDeviceInputSpace,
user32.dll,75AD32A0,Ordinal#2549,
user32.dll,75AD32B0,Ordinal#2595,
user32.dll,75AD32C0,Ordinal#2657,
user32.dll,75AD32D0,SetProcessRestrictionExemption,
user32.dll,75AD32E0,SetProcessWindowStation,
user32.dll,75AD32F0,Ordinal#2637,
user32.dll,75AD3300,SetShellWindowEx,
user32.dll,75AD3310,SetSystemMenu,
user32.dll,75AD3320,Ordinal#2622,
user32.dll,75AD3330,SetThreadInputBlocked,
user32.dll,75AD3340,Ordinal#2566,
user32.dll,75AD3350,SetWindowBand,
user32.dll,75AD3360,SetWindowCompositionTransition,
user32.dll,75AD3370,SetWindowDisplayAffinity,
user32.dll,75AD3380,SetWindowFeedbackSetting,
user32.dll,75AD3390,Ordinal#2632,
user32.dll,75AD33A0,SetWindowPlacement,
user32.dll,75AD33B0,SetWindowPos,
user32.dll,75AD33C0,Ordinal#2579,
user32.dll,75AD33D0,SetWindowWord,
user32.dll,75AD33E0,ShowCursor,
user32.dll,75AD33F0,ShowScrollBar,
user32.dll,75AD3400,ShowSystemCursor,
user32.dll,75AD3410,ShowWindow,
user32.dll,75AD3420,ShowWindowAsync,
user32.dll,75AD3430,ShutdownBlockReasonDestroy,
user32.dll,75AD3440,ShutdownBlockReasonQuery,
user32.dll,75AD3450,SignalRedirectionStartComplete,
user32.dll,75AD3460,SkipPointerFrameMessages,
user32.dll,75AD3470,Ordinal#2010,
user32.dll,75AD3480,SoundSentry,
user32.dll,75AD3490,TrackMouseEvent,
user32.dll,75AD34A0,TrackPopupMenuEx,
user32.dll,75AD34B0,UndelegateInput,
user32.dll,75AD34C0,UnhookWinEvent,
user32.dll,75AD34D0,UnlockWindowStation,
user32.dll,75AD34E0,UnregisterHotKey,
user32.dll,75AD34F0,UnregisterSessionPort,
user32.dll,75AD3500,UnregisterUserApiHook,
user32.dll,75AD3510,UpdateDefaultDesktopThumbnail,
user32.dll,75AD3520,UpdateWindowInputSinkHints,
user32.dll,75AD3530,Ordinal#2585,
user32.dll,75AD3540,UserHandleGrantAccess,
user32.dll,75AD3550,ValidateRect,
user32.dll,75AD3560,Ordinal#2530,
user32.dll,75AD3570,WaitForRedirectionStartComplete,
user32.dll,75AD3580,WaitMessage,
user32.dll,75AD3590,WindowFromDC,
user32.dll,75AD35A0,WindowFromPhysicalPoint,
user32.dll,75AD35B0,WindowFromPoint,
user32.dll,75AD42E0,EndTask,
user32.dll,75AD5D80,SetWindowsHookExAW,
user32.dll,75AE8DA0,CliImmSetHotKey,
user32.dll,75AE9AC0,LoadCursorFromFileA,
user32.dll,75AE9B10,LoadCursorFromFileW,
user32.dll,75AEB9E0,Ordinal#2714,
user32.dll,75AEC2B0,DdeEnableCallback,
user32.dll,75AEC420,GetClassWord,
user32.dll,75AECF90,EnumDesktopWindows,
user32.dll,75AECFC0,EnumDesktopsA,
user32.dll,75AECFE0,EnumDesktopsW,
user32.dll,75AED000,EnumPropsA,
user32.dll,75AED020,EnumPropsExA,
user32.dll,75AED040,EnumPropsExW,
user32.dll,75AED060,EnumPropsW,
user32.dll,75AED080,EnumWindowStationsA,
user32.dll,75AED0A0,EnumWindowStationsW,
user32.dll,75AED0C0,Ordinal#2525,
user32.dll,75AED0F0,Ordinal#2527,
user32.dll,75AED120,Ordinal#2526,
user32.dll,75AED150,Ordinal#2524,
